24,0.464635415,10/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,01/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,100 Hours,US East,Redis Cache
24,0.464635415,02/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,25/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,100 Hours,US East,Redis Cache
24,0.464635415,11/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,100 Hours,US East,Redis Cache
24,0.464635415,26/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,100 Hours,US East,Redis Cache
24,0.464635415,27/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,100 Hours,US East,Redis Cache
24,0.464635415,17/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,18/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,03/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,04/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,100 Hours,US East,Redis Cache
24,0.464635415,21/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,12/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,22/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,28/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,100 Hours,US East,Redis Cache
24,0.464635415,19/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,100 Hours,US East,Redis Cache
24,0.464635415,20/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,0.464635415,23/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,100 Hours,US East,Redis Cache
24,0.464635415,24/11/2020,RC-70668483-d001-4991-b59f-21c5ef088297,Redis Cache,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,100 Hours,US East,Redis Cache
24,2.133118925,29/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,30/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,13/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,14/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,15/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,16/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,05/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,06/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,07/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,08/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,09/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,10/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,01/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,02/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,21/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,25/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,26/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,11/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,27/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,17/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,18/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,03/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,04/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,12/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,22/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Test,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,28/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Production,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,19/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,20/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,23/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,2.133118925,24/11/2020,ACS-04beff3e-1fa1-4f46-b0fa-25ce8a7424be,Azure Cognitive Search,redundant-copy-action-items,EastUS,redundant-copy-action-items,Development,Digital,10 Hours,US East,Azure Cognitive Search
24,8.025596955,29/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,30/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,13/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,14/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,15/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,16/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,10 Hours,US East,Azure App Service
24,8.025596955,05/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,06/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,09/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,07/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,10 Hours,US East,Azure App Service
24,8.025596955,08/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,10 Hours,US East,Azure App Service
24,8.025596955,10/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,17/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,10 Hours,US East,Azure App Service
24,8.025596955,01/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,02/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,11/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,10 Hours,US East,Azure App Service
24,8.025596955,25/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,12/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,26/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,27/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,18/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,03/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,04/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,21/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,28/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,10 Hours,US East,Azure App Service
24,8.025596955,19/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,20/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,22/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,8.025596955,23/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,10 Hours,US East,Azure App Service
24,8.025596955,24/11/2020,AAS-116f4cfa-9b66-404f-97eb-dff62a877eb3,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,10 Hours,US East,Azure App Service
24,2.133118925,29/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,30/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,13/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,14/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,15/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,16/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,25/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,11/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,21/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,26/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,27/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,28/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,17/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,18/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,12/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,19/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,20/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,22/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,23/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,24/11/2020,ACS-9f5259db-26eb-4f0f-a60b-7ca43e699a25,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,29/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,30/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,13/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,14/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,15/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,16/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,25/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,26/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,11/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,27/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,28/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,17/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,18/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,12/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,21/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,19/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,20/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Test,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,22/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,23/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Development,DataOps,10 Hours,US East,Azure Cognitive Search
24,2.133118925,24/11/2020,ACS-e7d90622-bbee-42d8-a162-3c37a9479225,Azure Cognitive Search,auxiliary-Granite,EastUS,auxiliary-Granite,Production,DataOps,10 Hours,US East,Azure Cognitive Search
24,0.878556735,29/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines
24,1.26719315,30/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines Licenses
24,0.878556735,13/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines,calculating,EastUS,calculating,Production,DataOps,100 Hours,US East,Virtual Machines
24,0.878556735,14/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines
24,1.26719315,15/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines Licenses
24,1.26719315,16/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines Licenses
24,1.26719315,05/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines Licenses
24,1.26719315,06/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines Licenses
24,1.26719315,07/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Production,DataOps,100 Hours,US East,Virtual Machines Licenses
24,0.878556735,08/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines
24,1.26719315,09/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Development,DataOps,100 Hours,US East,Virtual Machines Licenses
24,0.878556735,10/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines,calculating,EastUS,calculating,Production,DataOps,100 Hours,US East,Virtual Machines
24,1.26719315,11/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Production,DataOps,100 Hours,US East,Virtual Machines Licenses
24,1.26719315,12/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines Licenses,calculating,EastUS,calculating,Test,DataOps,100 Hours,US East,Virtual Machines Licenses
24,0.878556735,25/11/2020,VM-9f6a37f7-8ad0-486a-90d8-72ab5d51675a,Virtual Machines,calculating,EastUS,calculating,Test,DataOps,100 Hours,US East,Virtual Machines
